sample_id,model,phase,ground_truth_len,prediction_len,cer,wer,inference_time_ms,has_prediction
rxpad_testing_data_prescr-102168,gpt-5-nano,Phase P-B (VLM generic),224,105,1.1523809523809523,0.55,5048.077821731567,True
rxpad_testing_data_prescr-102169,gpt-5-nano,Phase P-B (VLM generic),928,522,0.8218390804597702,0.618421052631579,14435.51778793335,True
rxpad_testing_data_prescr-102170,gpt-5-nano,Phase P-B (VLM generic),752,350,1.1534090909090908,0.5245901639344263,18685.94789505005,True
rxpad_testing_data_prescr-102171,gpt-5-nano,Phase P-B (VLM generic),549,271,1.029520295202952,0.45652173913043476,10085.001945495604,True
rxpad_testing_data_prescr-102172,gpt-5-nano,Phase P-B (VLM generic),396,227,0.748898678414097,0.40540540540540543,6613.140106201172,True
rxpad_testing_data_prescr-102173,gpt-5-nano,Phase P-B (VLM generic),430,209,1.0717703349282297,0.7297297297297297,14753.897905349731,True
rxpad_testing_data_prescr-102174,gpt-5-nano,Phase P-B (VLM generic),608,257,1.3601532567049808,0.7906976744186046,15097.914934158323,True
rxpad_training_data_ordo1,gpt-5-nano,Phase P-B (VLM generic),828,395,1.1088607594936708,0.5967741935483871,622445.1711177826,True
rxpad_training_data_ordo10,gpt-5-nano,Phase P-B (VLM generic),2179,724,2.0261348005502064,1.7387387387387387,22073.323011398315,True
rxpad_training_data_ordo12,gpt-5-nano,Phase P-B (VLM generic),1403,733,1.2938775510204081,0.9663865546218487,33500.325202941895,True
rxpad_training_data_ordo13,gpt-5-nano,Phase P-B (VLM generic),2556,892,1.9420935412026725,1.251497005988024,32018.74017715454,True
rxpad_training_data_ordo15,gpt-5-nano,Phase P-B (VLM generic),631,257,1.6459143968871595,1.1428571428571428,13377.026081085203,True
rxpad_training_data_ordo16,gpt-5-nano,Phase P-B (VLM generic),193,61,2.1639344262295084,1.0909090909090908,8484.553337097168,True
rxpad_training_data_ordo18,gpt-5-nano,Phase P-B (VLM generic),1432,0,476.3333333333333,192.0,33056.965827941895,False
rxpad_training_data_ordo19,gpt-5-nano,Phase P-B (VLM generic),1258,387,2.0186915887850465,1.6615384615384616,14891.55888557434,True
rxpad_training_data_ordo20,gpt-5-nano,Phase P-B (VLM generic),1438,196,6.262626262626263,4.542857142857143,11756.618976593018,True
rxpad_training_data_ordo21,gpt-5-nano,Phase P-B (VLM generic),2947,0,981.3333333333334,392.0,32340.008020401,False
rxpad_training_data_ordo22,gpt-5-nano,Phase P-B (VLM generic),1601,562,1.8718861209964412,1.0495049504950495,15102.910995483398,True
rxpad_training_data_ordo23,gpt-5-nano,Phase P-B (VLM generic),1397,496,1.790513833992095,1.2247191011235956,14450.923204421995,True
rxpad_training_data_ordo25,gpt-5-nano,Phase P-B (VLM generic),2941,0,979.3333333333334,353.0,27467.29302406311,False
rxpad_training_data_ordo26,gpt-5-nano,Phase P-B (VLM generic),593,160,2.71875,1.027027027027027,13093.212127685549,True
rxpad_training_data_ordo27,gpt-5-nano,Phase P-B (VLM generic),3920,0,1305.6666666666667,516.0,28783.775091171265,False
rxpad_training_data_ordo4,gpt-5-nano,Phase P-B (VLM generic),916,321,1.884735202492212,1.3035714285714286,21144.028902053833,True
rxpad_training_data_ordo5,gpt-5-nano,Phase P-B (VLM generic),2263,591,2.8496621621621623,1.970873786407767,18556.81324005127,True
rxpad_training_data_ordo6,gpt-5-nano,Phase P-B (VLM generic),1234,210,4.8584905660377355,4.3428571428571425,14339.108943939207,True
rxpad_training_data_ordo7,gpt-5-nano,Phase P-B (VLM generic),1729,529,2.480300187617261,2.011904761904762,11936.278104782104,True
rxpad_training_data_ordo9,gpt-5-nano,Phase P-B (VLM generic),2015,548,2.6847826086956523,1.8865979381443299,22915.961980819706,True
rxpad_training_data_prescr-100006,gpt-5-nano,Phase P-B (VLM generic),1112,295,2.7357859531772575,1.8305084745762712,15996.57917022705,True
rxpad_training_data_prescr-100011,gpt-5-nano,Phase P-B (VLM generic),2879,0,958.6666666666666,372.0,39723.9248752594,False
rxpad_training_data_prescr-100013,gpt-5-nano,Phase P-B (VLM generic),3782,1281,1.951086956521739,1.106837606837607,23803.558826446533,True
rxpad_training_data_prescr-100014,gpt-5-nano,Phase P-B (VLM generic),3005,0,1000.6666666666666,395.0,25610.20588874817,False
rxpad_training_data_prescr-100019,gpt-5-nano,Phase P-B (VLM generic),3336,1048,2.3007590132827325,1.2765957446808511,35554.771900177,True
rxpad_training_data_prescr-100021,gpt-5-nano,Phase P-B (VLM generic),1131,346,1.8710462287104623,1.94,21718.3198928833,True
rxpad_training_data_prescr-100034,gpt-5-nano,Phase P-B (VLM generic),981,277,2.5340501792114694,2.306122448979592,21109.99083518982,True
rxpad_training_data_prescr-100036,gpt-5-nano,Phase P-B (VLM generic),2228,753,1.9642857142857142,1.1870503597122302,23467.364072799683,True
rxpad_training_data_prescr-100037,gpt-5-nano,Phase P-B (VLM generic),1353,341,3.0410557184750733,1.4492753623188406,11185.20998954773,True
rxpad_training_data_prescr-100039,gpt-5-nano,Phase P-B (VLM generic),1057,468,1.3247863247863247,0.821917808219178,17040.529012680054,True
rxpad_training_data_prescr-100040,gpt-5-nano,Phase P-B (VLM generic),1144,495,1.342629482071713,0.8375,12467.30923652649,True
rxpad_training_data_prescr-100045,gpt-5-nano,Phase P-B (VLM generic),1780,587,2.0253378378378377,1.3627450980392157,22542.89197921753,True
rxpad_training_data_prescr-100053,gpt-5-nano,Phase P-B (VLM generic),1371,455,1.9740820734341253,1.3414634146341464,15090.964794158936,True
rxpad_training_data_prescr-100055,gpt-5-nano,Phase P-B (VLM generic),2056,778,1.4296703296703297,0.9090909090909091,25088.065147399902,True
rxpad_training_data_prescr-100063,gpt-5-nano,Phase P-B (VLM generic),1724,462,2.7316017316017316,1.2921348314606742,15340.426921844482,True
rxpad_training_data_prescr-100066,gpt-5-nano,Phase P-B (VLM generic),1787,671,1.6691285081240768,1.1176470588235294,17049.22318458557,True
rxpad_training_data_prescr-100067,gpt-5-nano,Phase P-B (VLM generic),3998,0,1331.6666666666667,540.0,23471.90499305725,False
rxpad_training_data_prescr-100069,gpt-5-nano,Phase P-B (VLM generic),1195,517,1.3001912045889101,1.0602409638554218,15169.563055038452,True
rxpad_training_data_prescr-100070,gpt-5-nano,Phase P-B (VLM generic),791,179,3.4189944134078214,2.923076923076923,6388.422966003418,True
rxpad_training_data_prescr-100078,gpt-5-nano,Phase P-B (VLM generic),2239,678,2.3596491228070176,1.7851239669421488,20206.480741500854,True
rxpad_training_data_prescr-100079,gpt-5-nano,Phase P-B (VLM generic),825,202,3.0738916256157633,2.6666666666666665,9235.756874084473,True
rxpad_training_data_prescr-100092,gpt-5-nano,Phase P-B (VLM generic),744,67,10.134328358208956,10.7,8181.324958801269,True
rxpad_training_data_prescr-100110,gpt-5-nano,Phase P-B (VLM generic),1227,718,0.7562674094707521,0.773109243697479,17306.519985198975,True
rxpad_training_data_prescr-100126,gpt-5-nano,Phase P-B (VLM generic),1344,389,2.5343511450381677,1.5113636363636365,15130.56182861328,True
rxpad_training_data_prescr-100132,gpt-5-nano,Phase P-B (VLM generic),3236,0,1077.6666666666667,424.0,22890.533685684204,False
rxpad_training_data_prescr-100133,gpt-5-nano,Phase P-B (VLM generic),1252,361,2.5457063711911356,1.9682539682539681,13501.92093849182,True
rxpad_training_data_prescr-100134,gpt-5-nano,Phase P-B (VLM generic),2534,761,2.3025974025974025,2.017857142857143,15186.635971069336,True
rxpad_training_data_prescr-100142,gpt-5-nano,Phase P-B (VLM generic),351,123,1.886178861788618,1.1578947368421053,14057.56425857544,True
rxpad_training_data_prescr-100144,gpt-5-nano,Phase P-B (VLM generic),1218,299,3.0733333333333333,2.489795918367347,14243.08705329895,True
rxpad_training_data_prescr-100147,gpt-5-nano,Phase P-B (VLM generic),1445,390,2.732824427480916,1.7887323943661972,15765.607357025146,True
rxpad_training_data_prescr-100148,gpt-5-nano,Phase P-B (VLM generic),2609,0,868.6666666666666,326.0,29173.33698272705,False
rxpad_training_data_prescr-100150,gpt-5-nano,Phase P-B (VLM generic),1120,349,2.2108262108262107,1.5737704918032787,15516.311168670654,True
rxpad_training_data_prescr-100151,gpt-5-nano,Phase P-B (VLM generic),1215,485,1.4778225806451613,1.0625,17784.95478630066,True
rxpad_training_data_prescr-100161,gpt-5-nano,Phase P-B (VLM generic),1885,489,2.895705521472393,1.7849462365591398,18904.96301651001,True
rxpad_training_data_prescr-100166,gpt-5-nano,Phase P-B (VLM generic),1429,514,1.7884615384615385,1.2696629213483146,16194.882154464722,True
rxpad_training_data_prescr-100171,gpt-5-nano,Phase P-B (VLM generic),1987,819,1.450242718446602,0.8832116788321168,23924.782037734985,True
rxpad_training_data_prescr-100175,gpt-5-nano,Phase P-B (VLM generic),2278,618,2.6650641025641026,2.085714285714286,19433.419942855835,True
rxpad_training_data_prescr-100176,gpt-5-nano,Phase P-B (VLM generic),1020,236,3.3813559322033897,2.18,14651.45206451416,True
rxpad_training_data_prescr-100178,gpt-5-nano,Phase P-B (VLM generic),1309,481,1.7338877338877339,1.2533333333333334,18738.879919052124,True
rxpad_training_data_prescr-100183,gpt-5-nano,Phase P-B (VLM generic),897,392,1.3121827411167513,0.9850746268656716,13462.452173233032,True
rxpad_training_data_prescr-100765,gpt-5-nano,Phase P-B (VLM generic),1613,421,2.8652482269503547,2.4411764705882355,18018.786907196045,True
rxpad_training_data_prescr-100777,gpt-5-nano,Phase P-B (VLM generic),1892,0,629.6666666666666,229.0,27081.3570022583,False
rxpad_training_data_prescr-100778,gpt-5-nano,Phase P-B (VLM generic),1027,354,1.9192200557103065,1.7586206896551724,15553.362846374512,True
rxpad_training_data_prescr-100780,gpt-5-nano,Phase P-B (VLM generic),1651,974,0.7285714285714285,0.5263157894736842,24132.091760635376,True
rxpad_training_data_prescr-100785,gpt-5-nano,Phase P-B (VLM generic),1106,400,1.8427518427518428,1.7903225806451613,17566.324949264526,True
rxpad_training_data_prescr-100787,gpt-5-nano,Phase P-B (VLM generic),1715,223,6.5895196506550215,4.75,15372.37024307251,True
rxpad_training_data_prescr-100809,gpt-5-nano,Phase P-B (VLM generic),2200,837,1.667455621301775,1.089171974522293,22884.1609954834,True
rxpad_training_data_prescr-100810,gpt-5-nano,Phase P-B (VLM generic),2191,584,2.7773972602739727,2.3185840707964602,23606.41098022461,True
rxpad_training_data_prescr-100811,gpt-5-nano,Phase P-B (VLM generic),1024,347,1.9858356940509916,1.5423728813559323,25653.738021850582,True
rxpad_training_data_prescr-100820,gpt-5-nano,Phase P-B (VLM generic),947,183,4.10752688172043,3.7241379310344827,10944.709777832031,True
rxpad_training_data_prescr-100836,gpt-5-nano,Phase P-B (VLM generic),2108,562,2.73943661971831,2.0,13524.55711364746,True
rxpad_training_data_prescr-100858,gpt-5-nano,Phase P-B (VLM generic),1801,397,3.4975124378109452,2.5970149253731343,17030.211210250854,True
rxpad_training_data_prescr-100869,gpt-5-nano,Phase P-B (VLM generic),2553,341,6.421511627906977,5.407407407407407,12492.36512184143,True
rxpad_training_data_prescr-100879,gpt-5-nano,Phase P-B (VLM generic),1360,363,2.7138964577656677,1.4931506849315068,11391.66808128357,True
rxpad_training_data_prescr-100882,gpt-5-nano,Phase P-B (VLM generic),2282,648,2.4984709480122325,1.9285714285714286,17338.26494216919,True
rxpad_training_data_prescr-100895,gpt-5-nano,Phase P-B (VLM generic),1426,413,2.436450839328537,1.9722222222222223,14943.730115890505,True
rxpad_training_data_prescr-100918,gpt-5-nano,Phase P-B (VLM generic),1260,345,2.611428571428571,2.789473684210526,8803.457021713257,True
rxpad_training_data_prescr-100921,gpt-5-nano,Phase P-B (VLM generic),1077,234,3.5714285714285716,3.081081081081081,10389.132976531982,True
rxpad_training_data_prescr-100930,gpt-5-nano,Phase P-B (VLM generic),1280,393,2.271356783919598,1.7826086956521738,20548.21300506592,True
rxpad_training_data_prescr-100934,gpt-5-nano,Phase P-B (VLM generic),2764,1129,1.8442477876106194,1.317391304347826,22688.309907913208,True
rxpad_training_data_prescr-101762,gpt-5-nano,Phase P-B (VLM generic),1426,367,2.862162162162162,1.8732394366197183,13834.22303199768,True
rxpad_training_data_prescr-101765,gpt-5-nano,Phase P-B (VLM generic),1743,558,2.113676731793961,1.5288461538461537,19602.458238601685,True
rxpad_training_data_prescr-101768,gpt-5-nano,Phase P-B (VLM generic),1802,480,2.759336099585062,1.6041666666666667,15757.744073867798,True
rxpad_training_data_prescr-101769,gpt-5-nano,Phase P-B (VLM generic),1224,359,2.398891966759003,1.536231884057971,14582.652807235718,True
rxpad_training_data_prescr-101770,gpt-5-nano,Phase P-B (VLM generic),1187,340,2.5058823529411764,1.609375,17067.129850387573,True
rxpad_training_data_prescr-101774,gpt-5-nano,Phase P-B (VLM generic),3783,1141,2.314236111111111,1.54,26572.805881500244,True
rxpad_training_data_prescr-101784,gpt-5-nano,Phase P-B (VLM generic),4293,0,1430.0,558.0,27057.94906616211,False
rxpad_training_data_prescr-101792,gpt-5-nano,Phase P-B (VLM generic),1359,259,4.378378378378378,5.388888888888889,17685.123920440674,True
rxpad_training_data_prescr-101793,gpt-5-nano,Phase P-B (VLM generic),2242,0,746.3333333333334,298.0,25590.019941329956,False
rxpad_training_data_prescr-101798,gpt-5-nano,Phase P-B (VLM generic),1122,377,1.9581151832460733,1.3,14457.80110359192,True
rxpad_training_data_prescr-101803,gpt-5-nano,Phase P-B (VLM generic),3159,764,3.1178756476683938,2.4100719424460433,19475.83270072937,True
rxpad_training_data_prescr-101805,gpt-5-nano,Phase P-B (VLM generic),4432,0,1476.3333333333333,590.0,27318.72582435608,False
rxpad_training_data_prescr-101808,gpt-5-nano,Phase P-B (VLM generic),2411,697,2.4461756373937678,1.753968253968254,18325.090885162354,True
rxpad_training_data_prescr-101814,gpt-5-nano,Phase P-B (VLM generic),1404,339,3.150442477876106,2.7,9910.81404685974,True
rxpad_training_data_prescr-101818,gpt-5-nano,Phase P-B (VLM generic),2350,0,782.3333333333334,333.0,24666.661977767944,False
rxpad_training_data_prescr-101823,gpt-5-nano,Phase P-B (VLM generic),897,317,1.8540372670807452,1.4423076923076923,17299.694776535034,True
rxpad_training_data_prescr-101825,gpt-5-nano,Phase P-B (VLM generic),1242,487,1.5467479674796747,1.7195121951219512,9852.792024612429,True
rxpad_training_data_prescr-101828,gpt-5-nano,Phase P-B (VLM generic),2236,710,2.178521617852162,2.289473684210526,18296.40007019043,True
rxpad_training_data_prescr-101832,gpt-5-nano,Phase P-B (VLM generic),2776,1050,1.6390197926484449,1.2934131736526946,20334.362030029297,True
rxpad_training_data_prescr-101834,gpt-5-nano,Phase P-B (VLM generic),3845,376,9.226063829787234,8.309090909090909,20406.007051467896,True
rxpad_training_data_prescr-101848,gpt-5-nano,Phase P-B (VLM generic),966,315,2.0694006309148265,1.5185185185185186,14965.849161148071,True
rxpad_training_data_prescr-101853,gpt-5-nano,Phase P-B (VLM generic),2938,0,978.3333333333334,411.0,25799.216985702515,False
rxpad_training_data_prescr-101854,gpt-5-nano,Phase P-B (VLM generic),2412,856,1.8406466512702078,1.3986013986013985,21340.44075012207,True
rxpad_training_data_prescr-101856,gpt-5-nano,Phase P-B (VLM generic),2310,726,2.1653005464480874,1.2698412698412698,21808.22515487671,True
rxpad_training_data_prescr-101857,gpt-5-nano,Phase P-B (VLM generic),1419,457,2.106521739130435,1.625,12389.214992523192,True
rxpad_training_data_prescr-101858,gpt-5-nano,Phase P-B (VLM generic),2475,1121,1.2433628318584071,0.9239130434782609,26053.986072540283,True
rxpad_training_data_prescr-101861,gpt-5-nano,Phase P-B (VLM generic),2743,867,2.1557846506300113,1.527027027027027,23848.9830493927,True
rxpad_training_data_prescr-101862,gpt-5-nano,Phase P-B (VLM generic),1025,161,5.372670807453416,5.136363636363637,10022.180318832396,True
rxpad_training_data_prescr-101863,gpt-5-nano,Phase P-B (VLM generic),3785,0,1260.6666666666667,474.0,25984.52877998352,False
rxpad_training_data_prescr-101867,gpt-5-nano,Phase P-B (VLM generic),5024,0,1673.6666666666667,708.0,27944.945096969604,False
rxpad_training_data_prescr-101869,gpt-5-nano,Phase P-B (VLM generic),2551,646,2.9099236641221373,2.303030303030303,21260.21099090576,True
rxpad_training_data_prescr-101871,gpt-5-nano,Phase P-B (VLM generic),2494,0,830.3333333333334,344.0,29258.46290588379,False
rxpad_training_data_prescr-101872,gpt-5-nano,Phase P-B (VLM generic),2180,760,1.8666666666666667,1.3464566929133859,20505.76400756836,True
rxpad_training_data_prescr-101873,gpt-5-nano,Phase P-B (VLM generic),1583,291,4.371621621621622,3.090909090909091,27497.689962387085,True
rxpad_training_data_prescr-101874,gpt-5-nano,Phase P-B (VLM generic),1697,715,1.7520891364902507,1.6363636363636365,17496.18887901306,True
rxpad_training_data_prescr-101875,gpt-5-nano,Phase P-B (VLM generic),1275,415,2.1052631578947367,1.3132530120481927,20119.62914466858,True
rxpad_training_data_prescr-101876,gpt-5-nano,Phase P-B (VLM generic),4211,0,1402.6666666666667,486.0,28667.61088371277,False
rxpad_training_data_prescr-101877,gpt-5-nano,Phase P-B (VLM generic),965,315,2.0793650793650795,2.1904761904761907,20846.5793132782,True
rxpad_training_data_prescr-101878,gpt-5-nano,Phase P-B (VLM generic),1507,424,2.5350467289719627,2.0821917808219177,16407.22608566284,True
rxpad_training_data_prescr-101879,gpt-5-nano,Phase P-B (VLM generic),3800,1278,1.9613601236476044,1.25,27867.032051086426,True
rxpad_training_data_prescr-101882,gpt-5-nano,Phase P-B (VLM generic),1848,746,1.499332443257677,1.128787878787879,28082.736015319824,True
rxpad_training_data_prescr-101898,gpt-5-nano,Phase P-B (VLM generic),632,278,1.4424460431654675,1.0217391304347827,17751.641988754272,True
rxpad_training_data_prescr-101901,gpt-5-nano,Phase P-B (VLM generic),865,101,7.584158415841584,5.619047619047619,9121.69599533081,True
rxpad_training_data_prescr-101904,gpt-5-nano,Phase P-B (VLM generic),2047,652,2.1376701966717095,1.435897435897436,22807.50322341919,True
rxpad_training_data_prescr-101908,gpt-5-nano,Phase P-B (VLM generic),1686,603,1.8075657894736843,1.1904761904761905,16851.457118988037,True
rxpad_training_data_prescr-101910,gpt-5-nano,Phase P-B (VLM generic),2834,0,943.6666666666666,394.0,26674.740314483643,False
rxpad_training_data_prescr-101911,gpt-5-nano,Phase P-B (VLM generic),1107,395,1.9493670886075949,1.7575757575757576,18736.791849136353,True
rxpad_training_data_prescr-101916,gpt-5-nano,Phase P-B (VLM generic),2541,0,846.0,353.0,25592.329025268555,False
rxpad_training_data_prescr-101917,gpt-5-nano,Phase P-B (VLM generic),1713,0,570.0,231.0,27093.573093414307,False
rxpad_training_data_prescr-101918,gpt-5-nano,Phase P-B (VLM generic),1830,451,3.0548245614035086,1.5925925925925926,16274.812698364258,True
rxpad_training_data_prescr-101921,gpt-5-nano,Phase P-B (VLM generic),2075,556,2.6971830985915495,2.058252427184466,21359.7948551178,True
rxpad_training_data_prescr-101922,gpt-5-nano,Phase P-B (VLM generic),604,98,5.08,3.6470588235294117,10659.462928771973,True
rxpad_training_data_prescr-101924,gpt-5-nano,Phase P-B (VLM generic),2189,648,2.364885496183206,1.441860465116279,26428.667068481445,True
rxpad_training_data_prescr-101925,gpt-5-nano,Phase P-B (VLM generic),1505,374,3.0053050397877983,2.287878787878788,15529.638051986694,True
rxpad_training_data_prescr-101926,gpt-5-nano,Phase P-B (VLM generic),1740,582,2.0238907849829353,1.490566037735849,20307.15537071228,True
rxpad_training_data_prescr-101927,gpt-5-nano,Phase P-B (VLM generic),1789,596,2.1777408637873754,1.5490196078431373,20127.535104751587,True
rxpad_training_data_prescr-101928,gpt-5-nano,Phase P-B (VLM generic),992,193,4.045454545454546,3.111111111111111,9594.073057174684,True
rxpad_training_data_prescr-101930,gpt-5-nano,Phase P-B (VLM generic),1570,950,0.7400835073068893,0.6275862068965518,18984.40408706665,True
rxpad_training_data_prescr-101932,gpt-5-nano,Phase P-B (VLM generic),1921,697,1.7507122507122508,1.1666666666666667,17939.74208831787,True
rxpad_training_data_prescr-101933,gpt-5-nano,Phase P-B (VLM generic),1588,604,1.9770867430441899,2.0,22170.526266098022,True
rxpad_training_data_prescr-101935,gpt-5-nano,Phase P-B (VLM generic),1714,538,2.170955882352941,1.7976190476190477,12838.912010192871,True
rxpad_training_data_prescr-101936,gpt-5-nano,Phase P-B (VLM generic),1662,358,3.5922865013774103,2.1944444444444446,14683.538913726808,True
rxpad_training_data_prescr-101937,gpt-5-nano,Phase P-B (VLM generic),1727,364,3.7309782608695654,2.727272727272727,18685.331106185913,True
rxpad_training_data_prescr-101938,gpt-5-nano,Phase P-B (VLM generic),1920,484,2.9529652351738243,1.978021978021978,18792.618989944454,True
rxpad_training_data_prescr-101939,gpt-5-nano,Phase P-B (VLM generic),1995,474,3.1899791231732775,1.8695652173913044,19361.706018447876,True
rxpad_training_data_prescr-101942,gpt-5-nano,Phase P-B (VLM generic),973,226,3.3053097345132745,2.1842105263157894,9793.138027191162,True
rxpad_training_data_prescr-101943,gpt-5-nano,Phase P-B (VLM generic),992,262,2.762264150943396,2.763157894736842,10740.58985710144,True
rxpad_training_data_prescr-101944,gpt-5-nano,Phase P-B (VLM generic),1718,433,2.983833718244804,1.8426966292134832,15551.965951919556,True
rxpad_training_data_prescr-101947,gpt-5-nano,Phase P-B (VLM generic),1371,292,3.7294520547945207,2.6226415094339623,20989.84670639038,True
rxpad_training_data_prescr-101949,gpt-5-nano,Phase P-B (VLM generic),2363,0,786.6666666666666,317.0,29049.253702163696,False
rxpad_testing_data_prescr-102125,claude_sonnet,Phase P-C (VLM + medical context),2008,1382,0.4698275862068966,0.22580645161290322,17989.877939224243,True
rxpad_testing_data_prescr-102126,claude_sonnet,Phase P-C (VLM + medical context),1468,1280,0.19213313161875945,0.13953488372093023,17460.211992263794,True
rxpad_testing_data_prescr-102127,claude_sonnet,Phase P-C (VLM + medical context),843,443,0.9131403118040089,0.6111111111111112,8822.779893875122,True
rxpad_testing_data_prescr-102128,claude_sonnet,Phase P-C (VLM + medical context),1501,877,0.8207440811724915,0.785234899328859,15714.67423439026,True
rxpad_testing_data_prescr-102129,claude_sonnet,Phase P-C (VLM + medical context),2417,1084,1.293040293040293,0.9424083769633508,13959.049940109251,True
rxpad_testing_data_prescr-102130,claude_sonnet,Phase P-C (VLM + medical context),587,238,1.4666666666666666,0.5641025641025641,6752.076148986816,True
rxpad_testing_data_prescr-102131,claude_sonnet,Phase P-C (VLM + medical context),630,382,0.671875,0.36666666666666664,7338.073015213013,True
rxpad_testing_data_prescr-102132,claude_sonnet,Phase P-C (VLM + medical context),568,326,0.7462235649546828,0.4791666666666667,9114.557027816772,True
rxpad_testing_data_prescr-102133,claude_sonnet,Phase P-C (VLM + medical context),4430,1781,1.3252072159921988,0.6951219512195121,32282.229900360107,True
rxpad_testing_data_prescr-102134,claude_sonnet,Phase P-C (VLM + medical context),603,251,1.4,1.054054054054054,6910.254955291748,True
rxpad_testing_data_prescr-102135,claude_sonnet,Phase P-C (VLM + medical context),917,426,1.0828625235404896,0.6,11611.906051635742,True
rxpad_testing_data_prescr-102136,claude_sonnet,Phase P-C (VLM + medical context),725,390,0.9312977099236641,0.6764705882352942,6820.112943649292,True
rxpad_testing_data_prescr-102137,claude_sonnet,Phase P-C (VLM + medical context),882,598,0.4768976897689769,0.27586206896551724,10047.156810760498,True
rxpad_testing_data_prescr-102138,claude_sonnet,Phase P-C (VLM + medical context),2485,1053,1.3656927426955703,0.9378531073446328,17791.83316230774,True
rxpad_testing_data_prescr-102139,claude_sonnet,Phase P-C (VLM + medical context),905,329,1.7537537537537538,1.6590909090909092,8250.542640686035,True
rxpad_testing_data_prescr-102140,claude_sonnet,Phase P-C (VLM + medical context),1544,694,1.23,0.5833333333333334,11956.068277359009,True
rxpad_testing_data_prescr-102141,claude_sonnet,Phase P-C (VLM + medical context),436,303,0.4707792207792208,0.4473684210526316,7645.501852035523,True
rxpad_testing_data_prescr-102142,claude_sonnet,Phase P-C (VLM + medical context),1680,671,1.4594202898550726,0.7478991596638656,11747.949123382568,True
rxpad_testing_data_prescr-102143,claude_sonnet,Phase P-C (VLM + medical context),842,359,1.219959266802444,1.0508474576271187,9184.895992279053,True
rxpad_testing_data_prescr-102144,claude_sonnet,Phase P-C (VLM + medical context),3639,1338,1.7472035794183445,1.2066115702479339,19611.982107162476,True
rxpad_testing_data_prescr-102145,claude_sonnet,Phase P-C (VLM + medical context),680,298,1.2852459016393443,0.6363636363636364,6627.433300018311,True
rxpad_testing_data_prescr-102146,claude_sonnet,Phase P-C (VLM + medical context),606,258,1.5,1.1666666666666667,8629.702806472778,True
rxpad_testing_data_prescr-102147,claude_sonnet,Phase P-C (VLM + medical context),750,464,0.6204690831556503,0.375,8898.863792419434,True
rxpad_testing_data_prescr-102148,claude_sonnet,Phase P-C (VLM + medical context),1736,667,1.6091445427728615,0.8545454545454545,13071.60210609436,True
rxpad_testing_data_prescr-102149,claude_sonnet,Phase P-C (VLM + medical context),1428,629,1.2784810126582278,0.5304347826086957,9573.98796081543,True
rxpad_testing_data_prescr-102150,claude_sonnet,Phase P-C (VLM + medical context),318,164,0.8269230769230769,0.7391304347826086,5127.427816390991,True
rxpad_testing_data_prescr-102151,claude_sonnet,Phase P-C (VLM + medical context),677,499,0.3877159309021113,0.1951219512195122,10943.137168884276,True
rxpad_testing_data_prescr-102152,claude_sonnet,Phase P-C (VLM + medical context),1241,533,1.325278810408922,0.7666666666666667,8962.457180023193,True
rxpad_testing_data_prescr-102153,claude_sonnet,Phase P-C (VLM + medical context),1934,832,1.256235827664399,0.7397260273972602,13125.757217407228,True
rxpad_testing_data_prescr-102154,claude_sonnet,Phase P-C (VLM + medical context),1354,571,1.3724137931034484,0.8155339805825242,13405.051231384276,True
rxpad_testing_data_prescr-102155,claude_sonnet,Phase P-C (VLM + medical context),676,285,1.3633217993079585,0.5862068965517241,6906.380176544189,True
rxpad_testing_data_prescr-102156,claude_sonnet,Phase P-C (VLM + medical context),2526,950,1.6617954070981211,1.0122699386503067,17804.243803024292,True
rxpad_testing_data_prescr-102157,claude_sonnet,Phase P-C (VLM + medical context),628,305,1.0253164556962024,0.7555555555555555,7524.48296546936,True
rxpad_testing_data_prescr-102158,claude_sonnet,Phase P-C (VLM + medical context),962,397,1.4024691358024692,0.75,8400.383949279785,True
rxpad_testing_data_prescr-102159,claude_sonnet,Phase P-C (VLM + medical context),769,386,0.974937343358396,0.5492957746478874,8026.921987533569,True
rxpad_testing_data_prescr-102160,claude_sonnet,Phase P-C (VLM + medical context),3516,1296,1.7365591397849462,0.9957264957264957,18024.670124053955,True
rxpad_testing_data_prescr-102161,claude_sonnet,Phase P-C (VLM + medical context),1764,567,2.117132867132867,1.088235294117647,13700.091123580933,True
rxpad_testing_data_prescr-102162,claude_sonnet,Phase P-C (VLM + medical context),765,371,1.0145631067961165,0.6428571428571429,10340.987920761108,True
rxpad_testing_data_prescr-102163,claude_sonnet,Phase P-C (VLM + medical context),1590,579,1.7671232876712328,1.0707964601769913,12083.287239074709,True
rxpad_testing_data_prescr-102164,claude_sonnet,Phase P-C (VLM + medical context),2295,902,1.5516483516483517,1.01840490797546,17335.586071014404,True
rxpad_testing_data_prescr-102165,claude_sonnet,Phase P-C (VLM + medical context),1332,563,1.3578947368421053,0.8125,9887.149095535278,True
rxpad_testing_data_prescr-102166,claude_sonnet,Phase P-C (VLM + medical context),695,260,1.6666666666666667,1.08,7476.675033569336,True
rxpad_testing_data_prescr-102167,claude_sonnet,Phase P-C (VLM + medical context),1005,369,1.7005347593582887,0.647887323943662,6237.784862518311,True
rxpad_testing_data_prescr-102168,claude_sonnet,Phase P-C (VLM + medical context),224,105,1.1308411214953271,0.55,3810.171127319336,True
