sample_id,model,phase,ground_truth_len,prediction_len,cer,wer,has_prediction,length_bin
iam_042_a03-011,gpt-5-nano,Phase 2 (VLM),458,447,0.028384279475982533,0.05128205128205128,True,Long (250-500)
iam_046_a03-023,gpt-5-nano,Phase 2 (VLM),456,413,0.11403508771929824,0.16883116883116883,True,Long (250-500)
iam_052_a03-043,gpt-5-nano,Phase 2 (VLM),331,0,1.0,1.0,False,Long (250-500)
iam_053_a03-054,gpt-5-nano,Phase 2 (VLM),458,382,0.20305676855895197,0.2345679012345679,True,Long (250-500)
iam_058_a04-003,gpt-5-nano,Phase 2 (VLM),318,316,0.006289308176100629,0.037037037037037035,True,Long (250-500)
iam_059_a04-019,gpt-5-nano,Phase 2 (VLM),494,493,0.01417004048582996,0.0759493670886076,True,Long (250-500)
iam_059_a04-023,gpt-5-nano,Phase 2 (VLM),431,431,0.016241299303944315,0.05555555555555555,True,Long (250-500)
iam_059_a04-027,gpt-5-nano,Phase 2 (VLM),397,395,0.027707808564231738,0.014925373134328358,True,Long (250-500)
iam_060_a04-031,gpt-5-nano,Phase 2 (VLM),510,0,1.0,1.0,False,Very Long (500-1000)
iam_060_a04-035,gpt-5-nano,Phase 2 (VLM),518,461,0.1274131274131274,0.18518518518518517,True,Very Long (500-1000)
iam_060_a04-039,gpt-5-nano,Phase 2 (VLM),573,0,1.0,1.0,False,Very Long (500-1000)
iam_061_a04-047,gpt-5-nano,Phase 2 (VLM),441,440,0.022675736961451247,0.056338028169014086,True,Long (250-500)
iam_061_a04-050,gpt-5-nano,Phase 2 (VLM),331,342,0.05740181268882175,0.10526315789473684,True,Long (250-500)
iam_061_a04-059,gpt-5-nano,Phase 2 (VLM),372,372,0.013440860215053764,0.04477611940298507,True,Long (250-500)
iam_062_a04-069,gpt-5-nano,Phase 2 (VLM),351,349,0.05982905982905983,0.11666666666666667,True,Long (250-500)
iam_063_a04-089,gpt-5-nano,Phase 2 (VLM),374,370,0.0106951871657754,0.0625,True,Long (250-500)
iam_066_a06-000,gpt-5-nano,Phase 2 (VLM),326,325,0.03374233128834356,0.07017543859649122,True,Long (250-500)
iam_067_a06-008,gpt-5-nano,Phase 2 (VLM),377,377,0.0,0.0,True,Long (250-500)
iam_068_a06-014,gpt-5-nano,Phase 2 (VLM),397,397,0.020151133501259445,0.09375,True,Long (250-500)
iam_071_a06-036,gpt-5-nano,Phase 2 (VLM),341,349,0.05278592375366569,0.05263157894736842,True,Long (250-500)
iam_079_a06-090,gpt-5-nano,Phase 2 (VLM),362,329,0.09668508287292818,0.15151515151515152,True,Long (250-500)
iam_081_n02-146,gpt-5-nano,Phase 2 (VLM),477,654,0.469601677148847,0.6190476190476191,True,Long (250-500)
iam_085_a06-147,gpt-5-nano,Phase 2 (VLM),408,527,0.38480392156862747,0.4788732394366197,True,Long (250-500)
iam_086_a06-152,gpt-5-nano,Phase 2 (VLM),374,374,0.016042780748663103,0.016129032258064516,True,Long (250-500)
iam_087_b01-004,gpt-5-nano,Phase 2 (VLM),322,322,0.0,0.0,True,Long (250-500)
iam_088_b01-014,gpt-5-nano,Phase 2 (VLM),412,412,0.019417475728155338,0.07142857142857142,True,Long (250-500)
iam_089_b01-038,gpt-5-nano,Phase 2 (VLM),520,521,0.0038461538461538464,0.011235955056179775,True,Very Long (500-1000)
iam_090_b01-049,gpt-5-nano,Phase 2 (VLM),400,399,0.02,0.0625,True,Long (250-500)
iam_090_b01-053,gpt-5-nano,Phase 2 (VLM),359,358,0.005571030640668524,0.03389830508474576,True,Long (250-500)
iam_092_b01-084,gpt-5-nano,Phase 2 (VLM),375,375,0.032,0.06060606060606061,True,Long (250-500)
iam_092_b01-094,gpt-5-nano,Phase 2 (VLM),377,382,0.03183023872679045,0.06666666666666667,True,Long (250-500)
iam_093_b01-122,gpt-5-nano,Phase 2 (VLM),399,396,0.08771929824561403,0.14492753623188406,True,Long (250-500)
iam_094_b01-127,gpt-5-nano,Phase 2 (VLM),402,403,0.03233830845771144,0.0625,True,Long (250-500)
iam_094_b01-136,gpt-5-nano,Phase 2 (VLM),345,344,0.020289855072463767,0.046875,True,Long (250-500)
iam_096_b02-045,gpt-5-nano,Phase 2 (VLM),481,536,0.13305613305613306,0.17073170731707318,True,Long (250-500)
iam_099_b02-105,gpt-5-nano,Phase 2 (VLM),213,215,0.023474178403755867,0.10526315789473684,True,Medium (100-250)
iam_100_b03-025,gpt-5-nano,Phase 2 (VLM),344,329,0.07848837209302326,0.1694915254237288,True,Long (250-500)
iam_102_b03-087,gpt-5-nano,Phase 2 (VLM),393,390,0.027989821882951654,0.07246376811594203,True,Long (250-500)
iam_103_b03-098,gpt-5-nano,Phase 2 (VLM),394,0,1.0,1.0,False,Long (250-500)
iam_104_b03-104,gpt-5-nano,Phase 2 (VLM),399,401,0.015037593984962405,0.05714285714285714,True,Long (250-500)
iam_105_b03-109,gpt-5-nano,Phase 2 (VLM),442,438,0.020361990950226245,0.05063291139240506,True,Long (250-500)
iam_106_b03-114,gpt-5-nano,Phase 2 (VLM),330,326,0.015151515151515152,0.03508771929824561,True,Long (250-500)
iam_107_b04-020,gpt-5-nano,Phase 2 (VLM),336,343,0.044642857142857144,0.06779661016949153,True,Long (250-500)
iam_108_b04-026,gpt-5-nano,Phase 2 (VLM),426,0,1.0,1.0,False,Long (250-500)
iam_109_b04-060,gpt-5-nano,Phase 2 (VLM),339,339,0.0029498525073746312,0.016129032258064516,True,Long (250-500)
iam_109_b04-075,gpt-5-nano,Phase 2 (VLM),321,321,0.003115264797507788,0.017543859649122806,True,Long (250-500)
iam_112_b04-134,gpt-5-nano,Phase 2 (VLM),425,422,0.018823529411764704,0.09333333333333334,True,Long (250-500)
iam_112_b04-147,gpt-5-nano,Phase 2 (VLM),377,0,1.0,1.0,False,Long (250-500)
iam_114_b04-202,gpt-5-nano,Phase 2 (VLM),371,368,0.07008086253369272,0.1076923076923077,True,Long (250-500)
iam_115_b05-017,gpt-5-nano,Phase 2 (VLM),298,363,0.2751677852348993,0.3333333333333333,True,Long (250-500)
iam_117_b05-045,gpt-5-nano,Phase 2 (VLM),377,375,0.007957559681697613,0.046153846153846156,True,Long (250-500)
iam_117_b05-050,gpt-5-nano,Phase 2 (VLM),323,324,0.02476780185758514,0.05357142857142857,True,Long (250-500)
iam_118_b05-055,gpt-5-nano,Phase 2 (VLM),296,584,1.0641891891891893,1.0172413793103448,True,Long (250-500)
iam_118_g05-098,gpt-5-nano,Phase 2 (VLM),421,0,1.0,1.0,False,Long (250-500)
iam_118_h05-012,gpt-5-nano,Phase 2 (VLM),401,422,0.07481296758104738,0.06153846153846154,True,Long (250-500)
iam_119_g05-094,gpt-5-nano,Phase 2 (VLM),410,410,0.0,0.0,True,Long (250-500)
iam_120_b05-079,gpt-5-nano,Phase 2 (VLM),386,382,0.02849740932642487,0.06896551724137931,True,Long (250-500)
iam_123_b06-000,gpt-5-nano,Phase 2 (VLM),359,359,0.022284122562674095,0.03278688524590164,True,Long (250-500)
iam_124_c06-111,gpt-5-nano,Phase 2 (VLM),351,572,0.698005698005698,0.7368421052631579,True,Long (250-500)
iam_125_b06-056,gpt-5-nano,Phase 2 (VLM),472,426,0.1271186440677966,0.15584415584415584,True,Long (250-500)
iam_125_c06-005,gpt-5-nano,Phase 2 (VLM),379,0,1.0,1.0,False,Long (250-500)
iam_126_c06-052,gpt-5-nano,Phase 2 (VLM),357,358,0.0196078431372549,0.07936507936507936,True,Long (250-500)
iam_126_c06-087,gpt-5-nano,Phase 2 (VLM),383,381,0.02349869451697128,0.06060606060606061,True,Long (250-500)
iam_129_c06-014,gpt-5-nano,Phase 2 (VLM),457,371,0.20787746170678337,0.25,True,Long (250-500)
iam_129_c06-138,gpt-5-nano,Phase 2 (VLM),300,295,0.03,0.10204081632653061,True,Long (250-500)
iam_130_b06-079,gpt-5-nano,Phase 2 (VLM),446,444,0.017937219730941704,0.0273972602739726,True,Long (250-500)
iam_131_b06-042,gpt-5-nano,Phase 2 (VLM),480,445,0.07291666666666667,0.09090909090909091,True,Long (250-500)
iam_131_c06-058,gpt-5-nano,Phase 2 (VLM),269,266,0.011152416356877323,0.018518518518518517,True,Long (250-500)
iam_132_b06-082,gpt-5-nano,Phase 2 (VLM),455,454,0.01098901098901099,0.013333333333333334,True,Long (250-500)
iam_132_c06-047,gpt-5-nano,Phase 2 (VLM),350,349,0.017142857142857144,0.08064516129032258,True,Long (250-500)
iam_132_c06-091,gpt-5-nano,Phase 2 (VLM),313,333,0.08306709265175719,0.09523809523809523,True,Long (250-500)
iam_133_c06-080,gpt-5-nano,Phase 2 (VLM),440,357,0.2159090909090909,0.28,True,Long (250-500)
iam_133_c06-116,gpt-5-nano,Phase 2 (VLM),379,0,1.0,1.0,False,Long (250-500)
iam_136_c01-066,gpt-5-nano,Phase 2 (VLM),392,388,0.030612244897959183,0.06060606060606061,True,Long (250-500)
iam_137_c02-000,gpt-5-nano,Phase 2 (VLM),582,0,1.0,1.0,False,Very Long (500-1000)
iam_139_c02-007,gpt-5-nano,Phase 2 (VLM),380,378,0.021052631578947368,0.07462686567164178,True,Long (250-500)
iam_139_c02-017,gpt-5-nano,Phase 2 (VLM),453,428,0.059602649006622516,0.06944444444444445,True,Long (250-500)
iam_140_c02-022,gpt-5-nano,Phase 2 (VLM),325,0,1.0,1.0,False,Long (250-500)
iam_141_c02-026,gpt-5-nano,Phase 2 (VLM),381,376,0.08136482939632546,0.13432835820895522,True,Long (250-500)
iam_142_c02-030,gpt-5-nano,Phase 2 (VLM),396,388,0.025252525252525252,0.08955223880597014,True,Long (250-500)
iam_145_c02-056,gpt-5-nano,Phase 2 (VLM),416,415,0.026442307692307692,0.07246376811594203,True,Long (250-500)
iam_146_c02-059,gpt-5-nano,Phase 2 (VLM),467,493,0.057815845824411134,0.05128205128205128,True,Long (250-500)
iam_148_c02-082,gpt-5-nano,Phase 2 (VLM),522,383,0.28735632183908044,0.325,True,Very Long (500-1000)
iam_151_c03-000b,gpt-5-nano,Phase 2 (VLM),333,329,0.06006006006006006,0.08928571428571429,True,Long (250-500)
iam_152_c03-021c,gpt-5-nano,Phase 2 (VLM),429,428,0.027972027972027972,0.04878048780487805,True,Long (250-500)
iam_152_c03-096c,gpt-5-nano,Phase 2 (VLM),346,345,0.011560693641618497,0.017241379310344827,True,Long (250-500)
iam_153_c03-003d,gpt-5-nano,Phase 2 (VLM),386,376,0.025906735751295335,0.028985507246376812,True,Long (250-500)
iam_153_c03-096d,gpt-5-nano,Phase 2 (VLM),346,346,0.0,0.0,True,Long (250-500)
iam_154_c03-021e,gpt-5-nano,Phase 2 (VLM),429,427,0.04428904428904429,0.06097560975609756,True,Long (250-500)
iam_157_c04-000,gpt-5-nano,Phase 2 (VLM),243,243,0.00411522633744856,0.024390243902439025,True,Medium (100-250)
iam_157_c04-004,gpt-5-nano,Phase 2 (VLM),414,414,0.0024154589371980675,0.014492753623188406,True,Long (250-500)
iam_158_e04-000,gpt-5-nano,Phase 2 (VLM),342,340,0.03216374269005848,0.08771929824561403,True,Long (250-500)
iam_159_c04-017,gpt-5-nano,Phase 2 (VLM),359,354,0.027855153203342618,0.06060606060606061,True,Long (250-500)
iam_160_c04-023,gpt-5-nano,Phase 2 (VLM),279,279,0.0,0.0,True,Long (250-500)
iam_164_c04-075,gpt-5-nano,Phase 2 (VLM),410,410,0.05121951219512195,0.07142857142857142,True,Long (250-500)
iam_166_c04-089,gpt-5-nano,Phase 2 (VLM),429,428,0.018648018648018648,0.07792207792207792,True,Long (250-500)
iam_166_c04-098,gpt-5-nano,Phase 2 (VLM),370,370,0.021621621621621623,0.03125,True,Long (250-500)
iam_168_c04-116,gpt-5-nano,Phase 2 (VLM),318,319,0.018867924528301886,0.046875,True,Long (250-500)
iam_170_c04-150,gpt-5-nano,Phase 2 (VLM),391,387,0.03836317135549872,0.09859154929577464,True,Long (250-500)
iam_171_c04-156,gpt-5-nano,Phase 2 (VLM),266,265,0.02631578947368421,0.14285714285714285,True,Long (250-500)
iam_172_c04-165,gpt-5-nano,Phase 2 (VLM),408,406,0.01715686274509804,0.09090909090909091,True,Long (250-500)
iam_175_d01-016,gpt-5-nano,Phase 2 (VLM),300,382,0.32,0.48,True,Long (250-500)
iam_175_d01-019,gpt-5-nano,Phase 2 (VLM),448,447,0.020089285714285716,0.038461538461538464,True,Long (250-500)
iam_176_d01-024,gpt-5-nano,Phase 2 (VLM),346,359,0.04046242774566474,0.04918032786885246,True,Long (250-500)
iam_177_d01-049,gpt-5-nano,Phase 2 (VLM),386,386,0.0,0.0,True,Long (250-500)
iam_177_d01-052,gpt-5-nano,Phase 2 (VLM),331,333,0.006042296072507553,0.03508771929824561,True,Long (250-500)
iam_178_d01-060,gpt-5-nano,Phase 2 (VLM),555,394,0.3063063063063063,0.3541666666666667,True,Very Long (500-1000)
iam_179_d01-080,gpt-5-nano,Phase 2 (VLM),382,367,0.04450261780104712,0.08695652173913043,True,Long (250-500)
iam_179_d01-085,gpt-5-nano,Phase 2 (VLM),360,357,0.041666666666666664,0.06153846153846154,True,Long (250-500)
iam_180_d01-098,gpt-5-nano,Phase 2 (VLM),395,394,0.002531645569620253,0.013157894736842105,True,Long (250-500)
iam_181_d01-118,gpt-5-nano,Phase 2 (VLM),328,328,0.0,0.0,True,Long (250-500)
iam_184_d04-005,gpt-5-nano,Phase 2 (VLM),334,334,0.0,0.0,True,Long (250-500)
iam_185_d04-012,gpt-5-nano,Phase 2 (VLM),376,377,0.010638297872340425,0.041666666666666664,True,Long (250-500)
iam_186_d04-021,gpt-5-nano,Phase 2 (VLM),340,338,0.01764705882352941,0.08333333333333333,True,Long (250-500)
iam_187_d04-032,gpt-5-nano,Phase 2 (VLM),465,1053,1.3333333333333333,1.1494252873563218,True,Long (250-500)
iam_187_d04-037,gpt-5-nano,Phase 2 (VLM),300,296,0.02,0.10526315789473684,True,Long (250-500)
iam_189_d04-050,gpt-5-nano,Phase 2 (VLM),318,317,0.012578616352201259,0.08771929824561403,True,Long (250-500)
iam_190_d04-058,gpt-5-nano,Phase 2 (VLM),381,374,0.023622047244094488,0.07246376811594203,True,Long (250-500)
iam_190_d04-062,gpt-5-nano,Phase 2 (VLM),283,329,0.19434628975265017,0.17857142857142858,True,Long (250-500)
iam_192_d04-075,gpt-5-nano,Phase 2 (VLM),738,0,1.0,1.0,False,Very Long (500-1000)
iam_194_d04-089,gpt-5-nano,Phase 2 (VLM),405,405,0.009876543209876543,0.04411764705882353,True,Long (250-500)
iam_195_d04-101,gpt-5-nano,Phase 2 (VLM),319,0,1.0,1.0,False,Long (250-500)
iam_196_d04-111,gpt-5-nano,Phase 2 (VLM),513,976,1.0311890838206628,1.2891566265060241,True,Very Long (500-1000)
iam_197_d04-121,gpt-5-nano,Phase 2 (VLM),384,385,0.0234375,0.03125,True,Long (250-500)
iam_199_d05-025,gpt-5-nano,Phase 2 (VLM),391,391,0.0,0.0,True,Long (250-500)
iam_202_e06-006,gpt-5-nano,Phase 2 (VLM),393,393,0.0,0.0,True,Long (250-500)
iam_203_d06-003,gpt-5-nano,Phase 2 (VLM),395,392,0.017721518987341773,0.02631578947368421,True,Long (250-500)
iam_203_e06-010,gpt-5-nano,Phase 2 (VLM),452,445,0.05309734513274336,0.1643835616438356,True,Long (250-500)
iam_203_e06-046,gpt-5-nano,Phase 2 (VLM),337,336,0.002967359050445104,0.015625,True,Long (250-500)
iam_204_d06-107,gpt-5-nano,Phase 2 (VLM),367,359,0.04087193460490463,0.0684931506849315,True,Long (250-500)
iam_204_e06-030,gpt-5-nano,Phase 2 (VLM),405,401,0.08641975308641975,0.16,True,Long (250-500)
iam_205_e06-026,gpt-5-nano,Phase 2 (VLM),324,325,0.033950617283950615,0.07407407407407407,True,Long (250-500)
iam_206_d06-056,gpt-5-nano,Phase 2 (VLM),371,370,0.01078167115902965,0.02857142857142857,True,Long (250-500)
iam_206_d06-096,gpt-5-nano,Phase 2 (VLM),395,389,0.0379746835443038,0.05333333333333334,True,Long (250-500)
iam_207_d06-037,gpt-5-nano,Phase 2 (VLM),334,333,0.011976047904191617,0.01694915254237288,True,Long (250-500)
iam_207_d06-100,gpt-5-nano,Phase 2 (VLM),301,301,0.013289036544850499,0.016129032258064516,True,Long (250-500)
iam_207_e06-070,gpt-5-nano,Phase 2 (VLM),411,410,0.0072992700729927005,0.039473684210526314,True,Long (250-500)
iam_208_d06-041,gpt-5-nano,Phase 2 (VLM),328,0,1.0,1.0,False,Long (250-500)
iam_208_d06-060,gpt-5-nano,Phase 2 (VLM),406,0,1.0,1.0,False,Long (250-500)
iam_208_d06-113,gpt-5-nano,Phase 2 (VLM),189,0,1.0,1.0,False,Medium (100-250)
iam_209_d07-085,gpt-5-nano,Phase 2 (VLM),319,317,0.009404388714733543,0.01639344262295082,True,Long (250-500)
iam_210_e01-018,gpt-5-nano,Phase 2 (VLM),396,396,0.005050505050505051,0.028985507246376812,True,Long (250-500)
iam_211_e01-025,gpt-5-nano,Phase 2 (VLM),428,431,0.009345794392523364,0.0273972602739726,True,Long (250-500)
iam_216_e01-107,gpt-5-nano,Phase 2 (VLM),434,434,0.002304147465437788,0.013157894736842105,True,Long (250-500)
iam_217_e01-119,gpt-5-nano,Phase 2 (VLM),349,346,0.008595988538681949,0.015625,True,Long (250-500)
iam_217_g01-000,gpt-5-nano,Phase 2 (VLM),394,394,0.007614213197969543,0.043478260869565216,True,Long (250-500)
iam_218_e02-000,gpt-5-nano,Phase 2 (VLM),341,339,0.017595307917888565,0.05357142857142857,True,Long (250-500)
iam_219_e02-014,gpt-5-nano,Phase 2 (VLM),297,415,0.734006734006734,0.7857142857142857,True,Long (250-500)
iam_220_e02-018,gpt-5-nano,Phase 2 (VLM),276,276,0.0,0.0,True,Long (250-500)
iam_221_e02-021,gpt-5-nano,Phase 2 (VLM),326,395,0.25766871165644173,0.24615384615384617,True,Long (250-500)
iam_222_e02-025,gpt-5-nano,Phase 2 (VLM),309,308,0.012944983818770227,0.046875,True,Long (250-500)
iam_225_e02-086,gpt-5-nano,Phase 2 (VLM),496,496,0.0,0.0,True,Long (250-500)
iam_227_e02-094,gpt-5-nano,Phase 2 (VLM),518,364,0.32432432432432434,0.36082474226804123,True,Very Long (500-1000)
iam_230_e04-008,gpt-5-nano,Phase 2 (VLM),264,265,0.01893939393939394,0.0784313725490196,True,Long (250-500)
iam_233_e04-026,gpt-5-nano,Phase 2 (VLM),344,347,0.03197674418604651,0.07246376811594203,True,Long (250-500)
iam_235_e04-043,gpt-5-nano,Phase 2 (VLM),343,344,0.0029154518950437317,0.016666666666666666,True,Long (250-500)
iam_236_e04-058,gpt-5-nano,Phase 2 (VLM),339,336,0.029498525073746312,0.078125,True,Long (250-500)
iam_238_e04-079,gpt-5-nano,Phase 2 (VLM),270,269,0.025925925925925925,0.07272727272727272,True,Long (250-500)
iam_239_h04-000,gpt-5-nano,Phase 2 (VLM),494,401,0.1882591093117409,0.2077922077922078,True,Long (250-500)
iam_239_k04-017,gpt-5-nano,Phase 2 (VLM),417,414,0.02158273381294964,0.08571428571428572,True,Long (250-500)
iam_240_e04-086,gpt-5-nano,Phase 2 (VLM),309,302,0.06796116504854369,0.19047619047619047,True,Long (250-500)
iam_242_e04-103,gpt-5-nano,Phase 2 (VLM),330,329,0.012121212121212121,0.031746031746031744,True,Long (250-500)
iam_243_e04-127,gpt-5-nano,Phase 2 (VLM),374,376,0.016042780748663103,0.047619047619047616,True,Long (250-500)
iam_244_e07-003,gpt-5-nano,Phase 2 (VLM),452,449,0.028761061946902654,0.041666666666666664,True,Long (250-500)
iam_245_e07-007,gpt-5-nano,Phase 2 (VLM),361,362,0.00554016620498615,0.03508771929824561,True,Long (250-500)
iam_247_e07-086,gpt-5-nano,Phase 2 (VLM),403,385,0.062034739454094295,0.09090909090909091,True,Long (250-500)
iam_247_e07-090,gpt-5-nano,Phase 2 (VLM),384,373,0.033854166666666664,0.045454545454545456,True,Long (250-500)
iam_250_f01-053,gpt-5-nano,Phase 2 (VLM),330,331,0.015151515151515152,0.015151515151515152,True,Long (250-500)
iam_250_f01-058,gpt-5-nano,Phase 2 (VLM),386,388,0.06994818652849741,0.12307692307692308,True,Long (250-500)
iam_254_f01-081,gpt-5-nano,Phase 2 (VLM),335,334,0.008955223880597015,0.05172413793103448,True,Long (250-500)
iam_255_f01-135,gpt-5-nano,Phase 2 (VLM),412,331,0.23058252427184467,0.2898550724637681,True,Long (250-500)
iam_258_f02-003,gpt-5-nano,Phase 2 (VLM),298,298,0.003355704697986577,0.02,True,Long (250-500)
iam_259_f02-033,gpt-5-nano,Phase 2 (VLM),471,472,0.03184713375796178,0.075,True,Long (250-500)
iam_260_f02-020,gpt-5-nano,Phase 2 (VLM),396,396,0.017676767676767676,0.08571428571428572,True,Long (250-500)
iam_261_f02-030,gpt-5-nano,Phase 2 (VLM),349,349,0.0,0.0,True,Long (250-500)
iam_265_f02-044,gpt-5-nano,Phase 2 (VLM),619,613,0.014539579967689823,0.05714285714285714,True,Very Long (500-1000)
iam_267_f03-169,gpt-5-nano,Phase 2 (VLM),325,434,0.40307692307692305,0.47619047619047616,True,Long (250-500)
iam_272_f04-004,gpt-5-nano,Phase 2 (VLM),351,350,0.002849002849002849,0.015873015873015872,True,Long (250-500)
iam_273_g04-007,gpt-5-nano,Phase 2 (VLM),372,372,0.0456989247311828,0.07936507936507936,True,Long (250-500)
iam_273_g04-011,gpt-5-nano,Phase 2 (VLM),410,673,0.6829268292682927,0.7164179104477612,True,Long (250-500)
iam_273_g04-014,gpt-5-nano,Phase 2 (VLM),259,263,0.023166023166023165,0.043478260869565216,True,Long (250-500)
iam_274_f04-020,gpt-5-nano,Phase 2 (VLM),396,397,0.012626262626262626,0.04285714285714286,True,Long (250-500)
iam_275_f04-024,gpt-5-nano,Phase 2 (VLM),371,370,0.0026954177897574125,0.029850746268656716,True,Long (250-500)
iam_277_f04-039,gpt-5-nano,Phase 2 (VLM),376,376,0.0,0.0,True,Long (250-500)
iam_277_f04-043,gpt-5-nano,Phase 2 (VLM),346,344,0.008670520231213872,0.06779661016949153,True,Long (250-500)
iam_278_f04-046,gpt-5-nano,Phase 2 (VLM),330,330,0.0,0.0,True,Long (250-500)
iam_279_f04-053,gpt-5-nano,Phase 2 (VLM),351,351,0.005698005698005698,0.03278688524590164,True,Long (250-500)
iam_279_f04-057,gpt-5-nano,Phase 2 (VLM),436,438,0.0045871559633027525,0.0273972602739726,True,Long (250-500)
iam_286_f07-006,gpt-5-nano,Phase 2 (VLM),333,329,0.07507507507507508,0.2,True,Long (250-500)
iam_286_f07-009,gpt-5-nano,Phase 2 (VLM),475,469,0.042105263157894736,0.0875,True,Long (250-500)
iam_287_f07-021b,gpt-5-nano,Phase 2 (VLM),383,382,0.02610966057441253,0.08450704225352113,True,Long (250-500)
iam_288_f07-019a,gpt-5-nano,Phase 2 (VLM),420,418,0.004761904761904762,0.015384615384615385,True,Long (250-500)
iam_288_f07-024a,gpt-5-nano,Phase 2 (VLM),391,389,0.005115089514066497,0.041666666666666664,True,Long (250-500)
iam_289_f07-032b,gpt-5-nano,Phase 2 (VLM),509,511,0.019646365422396856,0.06172839506172839,True,Very Long (500-1000)
iam_289_f07-039b,gpt-5-nano,Phase 2 (VLM),353,354,0.025495750708215296,0.10714285714285714,True,Long (250-500)
iam_290_f07-046b,gpt-5-nano,Phase 2 (VLM),402,402,0.0024875621890547263,0.0136986301369863,True,Long (250-500)
iam_291_f07-081b,gpt-5-nano,Phase 2 (VLM),373,373,0.002680965147453083,0.01639344262295082,True,Long (250-500)
iam_292_f07-092a,gpt-5-nano,Phase 2 (VLM),333,332,0.003003003003003003,0.015625,True,Long (250-500)
iam_293_f07-092b,gpt-5-nano,Phase 2 (VLM),333,404,0.25825825825825827,0.265625,True,Long (250-500)
iam_293_f07-096,gpt-5-nano,Phase 2 (VLM),348,0,1.0,1.0,False,Long (250-500)
iam_293_f07-101b,gpt-5-nano,Phase 2 (VLM),254,248,0.0984251968503937,0.125,True,Long (250-500)
iam_293_g07-000b,gpt-5-nano,Phase 2 (VLM),484,472,0.08471074380165289,0.20987654320987653,True,Long (250-500)
iam_294_g07-000a,gpt-5-nano,Phase 2 (VLM),484,0,1.0,1.0,False,Long (250-500)
iam_296_g01-016,gpt-5-nano,Phase 2 (VLM),356,373,0.17415730337078653,0.3050847457627119,True,Long (250-500)
iam_297_g01-022,gpt-5-nano,Phase 2 (VLM),550,311,0.8872727272727273,1.0,True,Very Long (500-1000)
iam_298_g01-031,gpt-5-nano,Phase 2 (VLM),570,472,0.18070175438596492,0.20212765957446807,True,Very Long (500-1000)
iam_300_g01-070,gpt-5-nano,Phase 2 (VLM),406,406,0.014778325123152709,0.057971014492753624,True,Long (250-500)
iam_301_g01-083,gpt-5-nano,Phase 2 (VLM),635,0,1.0,1.0,False,Very Long (500-1000)
iam_303_g02-059,gpt-5-nano,Phase 2 (VLM),446,430,0.07174887892376682,0.09210526315789473,True,Long (250-500)
iam_309_g03-004,gpt-5-nano,Phase 2 (VLM),330,332,0.021212121212121213,0.06349206349206349,True,Long (250-500)
iam_310_g03-016,gpt-5-nano,Phase 2 (VLM),370,368,0.02972972972972973,0.04477611940298507,True,Long (250-500)
iam_315_n02-104,gpt-5-nano,Phase 2 (VLM),330,690,1.2181818181818183,1.2380952380952381,True,Long (250-500)
iam_315_r03-053,gpt-5-nano,Phase 2 (VLM),911,391,0.7650933040614709,0.9565217391304348,True,Very Long (500-1000)
iam_318_g03-064,gpt-5-nano,Phase 2 (VLM),293,394,0.9965870307167235,1.105263157894737,True,Long (250-500)
iam_321_g04-048,gpt-5-nano,Phase 2 (VLM),355,353,0.011267605633802818,0.047619047619047616,True,Long (250-500)
iam_322_g04-052,gpt-5-nano,Phase 2 (VLM),348,343,0.022988505747126436,0.05084745762711865,True,Long (250-500)
iam_324_g04-060,gpt-5-nano,Phase 2 (VLM),367,366,0.005449591280653951,0.013888888888888888,True,Long (250-500)
iam_325_g04-068,gpt-5-nano,Phase 2 (VLM),590,586,0.01864406779661017,0.09090909090909091,True,Very Long (500-1000)
iam_325_g04-072,gpt-5-nano,Phase 2 (VLM),421,421,0.0,0.0,True,Long (250-500)
iam_326_g04-077,gpt-5-nano,Phase 2 (VLM),359,358,0.002785515320334262,0.014285714285714285,True,Long (250-500)
iam_331_g05-087,gpt-5-nano,Phase 2 (VLM),300,300,0.006666666666666667,0.03773584905660377,True,Long (250-500)
iam_332_g06-018a,gpt-5-nano,Phase 2 (VLM),367,372,0.013623978201634877,0.02857142857142857,True,Long (250-500)
iam_332_g06-050a,gpt-5-nano,Phase 2 (VLM),394,391,0.01015228426395939,0.047619047619047616,True,Long (250-500)
iam_333_g06-011b,gpt-5-nano,Phase 2 (VLM),545,451,0.2036697247706422,0.23232323232323232,True,Very Long (500-1000)
iam_333_g06-018b,gpt-5-nano,Phase 2 (VLM),367,377,0.0326975476839237,0.05714285714285714,True,Long (250-500)
iam_334_g06-018c,gpt-5-nano,Phase 2 (VLM),367,358,0.0681198910081744,0.17142857142857143,True,Long (250-500)
iam_334_g06-026c,gpt-5-nano,Phase 2 (VLM),297,320,0.1447811447811448,0.15789473684210525,True,Long (250-500)
iam_334_g06-031c,gpt-5-nano,Phase 2 (VLM),387,0,1.0,1.0,False,Long (250-500)
iam_334_g06-037c,gpt-5-nano,Phase 2 (VLM),479,0,1.0,1.0,False,Long (250-500)
iam_334_g06-047c,gpt-5-nano,Phase 2 (VLM),332,330,0.009036144578313253,0.034482758620689655,True,Long (250-500)
iam_335_g06-018d,gpt-5-nano,Phase 2 (VLM),367,366,0.010899182561307902,0.07142857142857142,True,Long (250-500)
